날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2020-04-22 15,서울 종로구 ,종로구,111123,.003,.3,.028,.01,83,14
2020-04-22 16,서울 종로구 ,종로구,111123,.003,.3,.026,.011,71,11
2020-04-22 17,서울 종로구 ,종로구,111123,.002,.3,.026,.011,55,11
2020-04-22 18,서울 종로구 ,종로구,111123,.003,.4,.025,.011,42,9
2020-04-22 19,서울 종로구 ,종로구,111123,.003,.4,.024,.012,37,11
2020-04-22 20,서울 종로구 ,종로구,111123,.002,.3,.024,.012,33,11
2020-04-22 21,서울 종로구 ,종로구,111123,.003,.3,.025,.011,29,8
2020-04-22 22,서울 종로구 ,종로구,111123,.003,.3,.025,.01,29,8
2020-04-22 23,서울 종로구 ,종로구,111123,.002,.3,.026,.01,44,10
2020-04-22 24,서울 종로구 ,종로구,111123,.002,.3,.026,.011,54,11
2020-04-23 01,서울 종로구 ,종로구,111123,.002,.3,.026,.011,53,12
2020-04-23 02,서울 종로구 ,종로구,111123,.003,.3,.026,.01,50,11
2020-04-23 03,서울 종로구 ,종로구,111123,.003,.3,.025,.009,44,13
2020-04-23 04,서울 종로구 ,종로구,111123,.003,.4,.023,.01,39,13
2020-04-23 05,서울 종로구 ,종로구,111123,.003,.4,.021,.01,35,15
2020-04-23 06,서울 종로구 ,종로구,111123,.003,.4,.016,.016,29,14
2020-04-23 07,서울 종로구 ,종로구,111123,.002,.4,.01,.023,27,15
2020-04-23 08,서울 종로구 ,종로구,111123,.003,.4,.015,.019,30,16
2020-04-23 09,서울 종로구 ,종로구,111123,.003,.4,.02,.015,34,17
2020-04-23 10,서울 종로구 ,종로구,111123,.003,.4,.026,.012,38,15
2020-04-23 11,서울 종로구 ,종로구,111123,.003,.4,.03,.011,48,13
2020-04-23 12,서울 종로구 ,종로구,111123,.003,.3,.033,.01,44,9
2020-04-23 13,서울 종로구 ,종로구,111123,.003,.4,.035,.01,49,12
2020-04-23 14,서울 종로구 ,종로구,111123,.003,.4,.036,.01,53,13
2020-04-23 15,서울 종로구 ,종로구,111123,.003,.4,.036,.01,50,12
2020-04-23 16,서울 종로구 ,종로구,111123,.003,.4,.035,.012,49,12
2020-04-23 17,서울 종로구 ,종로구,111123,.003,.3,.035,.01,47,10
2020-04-23 18,서울 종로구 ,종로구,111123,.003,.3,.035,.01,39,10
2020-04-23 19,서울 종로구 ,종로구,111123,.004,.3,.034,.012,36,13
2020-04-23 20,서울 종로구 ,종로구,111123,.005,.4,.032,.015,40,15
2020-04-23 21,서울 종로구 ,종로구,111123,.005,.4,.032,.015,37,15
2020-04-23 22,서울 종로구 ,종로구,111123,.003,.4,.033,.014,36,14
2020-04-23 23,서울 종로구 ,종로구,111123,.003,.4,.033,.014,38,17
2020-04-23 24,서울 종로구 ,종로구,111123,.003,.4,.033,.012,36,14
2020-04-24 01,서울 종로구 ,종로구,111123,.003,.4,.031,.013,36,15
2020-04-24 02,서울 종로구 ,종로구,111123,.003,.3,.029,.014,33,11
2020-04-24 03,서울 종로구 ,종로구,111123,.003,.4,.025,.017,32,10
2020-04-24 04,서울 종로구 ,종로구,111123,.002,.4,.023,.018,30,11
2020-04-24 05,서울 종로구 ,종로구,111123,.003,.4,.021,.02,32,10
2020-04-24 06,서울 종로구 ,종로구,111123,.003,.4,.016,.029,30,11
2020-04-24 07,서울 종로구 ,종로구,111123,.003,.5,.009,.042,30,12
2020-04-24 08,서울 종로구 ,종로구,111123,.004,.4,.019,.032,30,8
2020-04-24 09,서울 종로구 ,종로구,111123,.003,.4,.027,.022,31,8
2020-04-24 10,서울 종로구 ,종로구,111123,.004,.5,.028,.022,34,11
2020-04-24 11,서울 종로구 ,종로구,111123,.004,.4,.036,.015,35,10
2020-04-24 12,서울 종로구 ,종로구,111123,.003,.4,.038,.013,37,11
2020-04-24 13,서울 종로구 ,종로구,111123,.004,.4,.039,.012,39,12
2020-04-24 14,서울 종로구 ,종로구,111123,.004,.4,.041,.012,42,14
2020-04-24 15,서울 종로구 ,종로구,111123,.003,.4,.041,.014,44,16
2020-04-24 16,서울 종로구 ,종로구,111123,.004,.4,.045,.014,43,15
2020-04-24 17,서울 종로구 ,종로구,111123,.004,.5,.044,.016,45,18
2020-04-24 18,서울 종로구 ,종로구,111123,.004,.5,.041,.019,47,16
2020-04-24 19,서울 종로구 ,종로구,111123,.003,.4,.043,.019,46,19
2020-04-24 20,서울 종로구 ,종로구,111123,.004,.5,.042,.021,45,18
2020-04-24 21,서울 종로구 ,종로구,111123,.004,.4,.04,.022,44,18
2020-04-24 22,서울 종로구 ,종로구,111123,.003,.4,.043,.016,38,16
2020-04-24 23,서울 종로구 ,종로구,111123,.004,.4,.042,.017,37,15
2020-04-24 24,서울 종로구 ,종로구,111123,.004,.5,.034,.026,37,16
2020-04-25 01,서울 종로구 ,종로구,111123,.004,.5,.036,.022,41,18
2020-04-25 02,서울 종로구 ,종로구,111123,.004,.4,.044,.012,36,15
2020-04-25 03,서울 종로구 ,종로구,111123,.004,.4,.045,.009,32,14
2020-04-25 04,서울 종로구 ,종로구,111123,.004,.4,.045,.01,33,14
2020-04-25 05,서울 종로구 ,종로구,111123,.004,.4,.045,.01,36,13
2020-04-25 06,서울 종로구 ,종로구,111123,.004,.4,.043,.013,36,14
2020-04-25 07,서울 종로구 ,종로구,111123,.004,.3,.042,.015,38,13
2020-04-25 08,서울 종로구 ,종로구,111123,.003,.3,.04,.017,37,13
2020-04-25 09,서울 종로구 ,종로구,111123,.003,.4,.042,.018,42,15
2020-04-25 10,서울 종로구 ,종로구,111123,.004,.4,.046,.016,50,18
2020-04-25 11,서울 종로구 ,종로구,111123,.004,.4,.05,.015,60,25
2020-04-25 12,서울 종로구 ,종로구,111123,.004,.5,.053,.014,67,27
2020-04-25 13,서울 종로구 ,종로구,111123,.003,.5,.054,.014,72,28
2020-04-25 14,서울 종로구 ,종로구,111123,.005,.5,.054,.015,70,30
2020-04-25 15,서울 종로구 ,종로구,111123,.005,.5,.054,.016,73,31
2020-04-25 16,서울 종로구 ,종로구,111123,.004,.5,.055,.02,76,33
2020-04-25 17,서울 종로구 ,종로구,111123,.004,.5,.052,.019,77,29
2020-04-25 18,서울 종로구 ,종로구,111123,.004,.5,.044,.02,80,29
2020-04-25 19,서울 종로구 ,종로구,111123,.004,.6,.04,.023,85,28
2020-04-25 20,서울 종로구 ,종로구,111123,.004,.5,.033,.017,75,26
2020-04-25 21,서울 종로구 ,종로구,111123,.003,.4,.037,.013,47,20
2020-04-25 22,서울 종로구 ,종로구,111123,.003,.5,.036,.012,39,22
2020-04-25 23,서울 종로구 ,종로구,111123,.003,.4,.032,.015,43,24
2020-04-25 24,서울 종로구 ,종로구,111123,.004,.4,.029,.017,46,23
2020-04-26 01,서울 종로구 ,종로구,111123,.003,.5,.026,.017,45,23
2020-04-26 02,서울 종로구 ,종로구,111123,.003,.4,.026,.016,37,22
2020-04-26 03,서울 종로구 ,종로구,111123,.003,.4,.026,.013,34,21
2020-04-26 04,서울 종로구 ,종로구,111123,.003,.4,.025,.014,31,18
2020-04-26 05,서울 종로구 ,종로구,111123,.003,.4,.028,.011,29,18
2020-04-26 06,서울 종로구 ,종로구,111123,.003,.4,.027,.011,27,16
2020-04-26 07,서울 종로구 ,종로구,111123,.003,.4,.023,.016,25,16
2020-04-26 08,서울 종로구 ,종로구,111123,.003,.4,.028,.012,27,14
2020-04-26 09,서울 종로구 ,종로구,111123,.003,.3,.032,.008,26,13
2020-04-26 10,서울 종로구 ,종로구,111123,.003,.3,.034,.007,26,12
2020-04-26 11,서울 종로구 ,종로구,111123,.003,.3,.036,.007,30,13
2020-04-26 12,서울 종로구 ,종로구,111123,.003,.3,.039,.006,23,10
2020-04-26 13,서울 종로구 ,종로구,111123,.003,.3,.042,.004,25,11
2020-04-26 14,서울 종로구 ,종로구,111123,.003,.3,.043,.005,23,11
2020-04-26 15,서울 종로구 ,종로구,111123,.003,.3,.043,.005,23,9
2020-04-26 16,서울 종로구 ,종로구,111123,.003,.3,.043,.005,21,11
2020-04-26 17,서울 종로구 ,종로구,111123,.004,.3,.042,.008,23,10
2020-04-26 18,서울 종로구 ,종로구,111123,.006,.3,.043,.008,27,13
2020-04-26 19,서울 종로구 ,종로구,111123,.006,.3,.043,.008,28,15
2020-04-26 20,서울 종로구 ,종로구,111123,.007,.3,.041,.01,27,14
2020-04-26 21,서울 종로구 ,종로구,111123,.008,.3,.04,.011,30,14
2020-04-26 22,서울 종로구 ,종로구,111123,.005,.3,.039,.015,28,14
2020-04-26 23,서울 종로구 ,종로구,111123,.005,.4,.034,.023,29,15
2020-04-26 24,서울 종로구 ,종로구,111123,.004,.5,.029,.026,32,16
2020-04-27 01,서울 종로구 ,종로구,111123,.003,.5,.024,.03,32,16
2020-04-27 02,서울 종로구 ,종로구,111123,.004,.4,.028,.023,33,17
2020-04-27 03,서울 종로구 ,종로구,111123,.006,.4,.031,.016,32,19
2020-04-27 04,서울 종로구 ,종로구,111123,.006,.4,.029,.016,31,18
2020-04-27 05,서울 종로구 ,종로구,111123,.004,.4,.029,.015,31,19
2020-04-27 06,서울 종로구 ,종로구,111123,.004,.4,.025,.021,31,18
2020-04-27 07,서울 종로구 ,종로구,111123,.004,.5,.018,.034,32,20
2020-04-27 08,서울 종로구 ,종로구,111123,.005,.5,.022,.033,32,17
2020-04-27 09,서울 종로구 ,종로구,111123,.005,.5,.024,.033,32,16
2020-04-27 10,서울 종로구 ,종로구,111123,.004,.5,.027,.033,35,17
2020-04-27 11,서울 종로구 ,종로구,111123,.004,.5,.032,.026,35,16
2020-04-27 12,서울 종로구 ,종로구,111123,.004,.4,.04,.016,37,20
2020-04-27 13,서울 종로구 ,종로구,111123,.004,.4,.045,.01,31,19
2020-04-27 14,서울 종로구 ,종로구,111123,.003,.4,.044,.01,27,16
2020-04-27 15,서울 종로구 ,종로구,111123,.002,.4,.04,.011,26,16
2020-04-27 16,서울 종로구 ,종로구,111123,.004,.4,.04,.014,27,15
2020-04-27 17,서울 종로구 ,종로구,111123,.003,.4,.041,.013,33,15
2020-04-27 18,서울 종로구 ,종로구,111123,.004,.4,.041,.014,32,18
2020-04-27 19,서울 종로구 ,종로구,111123,.002,.4,.039,.014,32,20
2020-04-27 20,서울 종로구 ,종로구,111123,.003,.4,.034,.018,24,15
2020-04-27 21,서울 종로구 ,종로구,111123,.003,.4,.029,.021,25,17
2020-04-27 22,서울 종로구 ,종로구,111123,.003,.4,.024,.028,28,15
2020-04-27 23,서울 종로구 ,종로구,111123,.003,.4,.018,.034,29,15
2020-04-27 24,서울 종로구 ,종로구,111123,.003,.4,.025,.026,28,15
2020-04-28 01,서울 종로구 ,종로구,111123,.004,.5,.034,.016,30,16
2020-04-28 02,서울 종로구 ,종로구,111123,.003,.5,.027,.022,31,18
2020-04-28 03,서울 종로구 ,종로구,111123,.003,.5,.025,.024,35,20
2020-04-28 04,서울 종로구 ,종로구,111123,.003,.4,.032,.018,32,18
2020-04-28 05,서울 종로구 ,종로구,111123,.003,.4,.032,.019,29,18
2020-04-28 06,서울 종로구 ,종로구,111123,.003,.5,.02,.03,30,18
2020-04-28 07,서울 종로구 ,종로구,111123,.004,.6,.008,.051,35,21
2020-04-28 08,서울 종로구 ,종로구,111123,.003,.4,.024,.036,31,17
2020-04-28 09,서울 종로구 ,종로구,111123,.003,.4,.026,.033,30,16
2020-04-28 10,서울 종로구 ,종로구,111123,.003,.4,.028,.032,31,16
2020-04-28 11,서울 종로구 ,종로구,111123,.004,.4,.033,.029,34,19
2020-04-28 12,서울 종로구 ,종로구,111123,.004,.4,.043,.021,35,19
2020-04-28 13,서울 종로구 ,종로구,111123,.004,.4,.049,.018,37,18
2020-04-28 14,서울 종로구 ,종로구,111123,.004,.4,.052,.017,34,19
2020-04-28 15,서울 종로구 ,종로구,111123,.004,.4,.053,.017,36,17
2020-04-28 16,서울 종로구 ,종로구,111123,.005,.4,.051,.018,33,17
2020-04-28 17,서울 종로구 ,종로구,111123,.004,.4,.048,.019,33,17
2020-04-28 18,서울 종로구 ,종로구,111123,.005,.4,.047,.021,33,18
2020-04-28 19,서울 종로구 ,종로구,111123,.004,.4,.045,.023,35,21
2020-04-28 20,서울 종로구 ,종로구,111123,.005,.5,.041,.021,35,20
2020-04-28 21,서울 종로구 ,종로구,111123,.004,.5,.04,.023,42,20
2020-04-28 22,서울 종로구 ,종로구,111123,.003,.5,.038,.023,44,26
2020-04-28 23,서울 종로구 ,종로구,111123,.005,.5,.039,.023,50,29
2020-04-28 24,서울 종로구 ,종로구,111123,.004,.5,.042,.02,54,31
2020-04-29 01,서울 종로구 ,종로구,111123,.004,.5,.04,.019,51,31
2020-04-29 02,서울 종로구 ,종로구,111123,.004,.6,.04,.018,48,29
2020-04-29 03,서울 종로구 ,종로구,111123,.005,.6,.04,.016,53,30
2020-04-29 04,서울 종로구 ,종로구,111123,.004,.6,.032,.021,53,32
2020-04-29 05,서울 종로구 ,종로구,111123,.004,.6,.033,.021,55,32
2020-04-29 06,서울 종로구 ,종로구,111123,.004,.6,.029,.025,52,31
2020-04-29 07,서울 종로구 ,종로구,111123,.003,.6,.025,.032,52,29
2020-04-29 08,서울 종로구 ,종로구,111123,.004,.6,.024,.037,50,29
2020-04-29 09,서울 종로구 ,종로구,111123,.004,.6,.027,.034,47,26
2020-04-29 10,서울 종로구 ,종로구,111123,.005,.5,.033,.029,39,21
2020-04-29 11,서울 종로구 ,종로구,111123,.005,.5,.039,.028,39,24
2020-04-29 12,서울 종로구 ,종로구,111123,.005,.5,.047,.024,43,24
2020-04-29 13,서울 종로구 ,종로구,111123,,,,,,
2020-04-29 14,서울 종로구 ,종로구,111123,,,,,,
2020-04-29 15,서울 종로구 ,종로구,111123,.004,.4,.049,.018,49,26
2020-04-29 16,서울 종로구 ,종로구,111123,.004,.4,.05,.017,44,21
2020-04-29 17,서울 종로구 ,종로구,111123,.003,.4,.053,.017,40,21
2020-04-29 18,서울 종로구 ,종로구,111123,.003,.4,.05,.019,37,21
2020-04-29 19,서울 종로구 ,종로구,111123,.003,.4,.046,.023,41,22
2020-04-29 20,서울 종로구 ,종로구,111123,.003,.4,.042,.026,37,22
2020-04-29 21,서울 종로구 ,종로구,111123,.003,.4,.037,.03,33,21
2020-04-29 22,서울 종로구 ,종로구,111123,.004,.5,.03,.035,36,20
2020-04-29 23,서울 종로구 ,종로구,111123,.003,.5,.021,.045,36,20
2020-04-29 24,서울 종로구 ,종로구,111123,.003,.5,.019,.047,33,19
2020-04-30 01,서울 종로구 ,종로구,111123,.003,.6,.014,.049,35,21
2020-04-30 02,서울 종로구 ,종로구,111123,.003,.6,.012,.049,32,19
2020-04-30 03,서울 종로구 ,종로구,111123,.003,.6,.009,.05,33,20
2020-04-30 04,서울 종로구 ,종로구,111123,.004,.5,.025,.033,35,21
2020-04-30 05,서울 종로구 ,종로구,111123,.003,.6,.016,.043,31,19
2020-04-30 06,서울 종로구 ,종로구,111123,.003,.6,.007,.052,36,23
2020-04-30 07,서울 종로구 ,종로구,111123,.003,.6,.01,.05,36,21
2020-04-30 08,서울 종로구 ,종로구,111123,.004,.6,.013,.05,34,20
2020-04-30 09,서울 종로구 ,종로구,111123,.004,.5,.026,.036,31,14
2020-04-30 10,서울 종로구 ,종로구,111123,.003,.4,.033,.024,24,12
2020-04-30 11,서울 종로구 ,종로구,111123,.004,.4,.038,.018,23,11
2020-04-30 12,서울 종로구 ,종로구,111123,.004,.3,.042,.014,29,14
2020-04-30 13,서울 종로구 ,종로구,111123,.004,.4,.048,.013,29,17
2020-04-30 14,서울 종로구 ,종로구,111123,.004,.4,.052,.012,34,19
2020-04-30 15,서울 종로구 ,종로구,111123,.004,.4,.051,.013,33,18
2020-04-30 16,서울 종로구 ,종로구,111123,.004,.4,.05,.015,34,18
2020-04-30 17,서울 종로구 ,종로구,111123,.003,.4,.048,.015,37,17
2020-04-30 18,서울 종로구 ,종로구,111123,.003,.4,.042,.015,38,20
2020-04-30 19,서울 종로구 ,종로구,111123,.003,.4,.037,.015,40,19
2020-04-30 20,서울 종로구 ,종로구,111123,.003,.4,.032,.017,51,19
2020-04-30 21,서울 종로구 ,종로구,111123,.003,.4,.03,.014,47,20
2020-04-30 22,서울 종로구 ,종로구,111123,.003,.3,.034,.01,54,20
2020-04-30 23,서울 종로구 ,종로구,111123,.003,.3,.036,.008,40,21
2020-04-30 24,서울 종로구 ,종로구,111123,.003,.4,.034,.009,44,20
2020-04-01 01,서울 용산구 ,용산구,111131,.003,.5,.035,.019,59,22
2020-04-01 02,서울 용산구 ,용산구,111131,.003,.5,.036,.016,60,25
2020-04-01 03,서울 용산구 ,용산구,111131,.003,.5,.034,.017,62,28
2020-04-01 04,서울 용산구 ,용산구,111131,.003,.6,.037,.018,65,30
2020-04-01 05,서울 용산구 ,용산구,111131,.004,.5,.042,.021,74,39
2020-04-01 06,서울 용산구 ,용산구,111131,.004,.6,.034,.032,73,34
2020-04-01 07,서울 용산구 ,용산구,111131,.004,.6,.028,.038,80,39
2020-04-01 08,서울 용산구 ,용산구,111131,.005,.6,.033,.033,76,36
2020-04-01 09,서울 용산구 ,용산구,111131,.005,.6,.029,.04,81,36
2020-04-01 10,서울 용산구 ,용산구,111131,.005,.6,.037,.032,81,34
2020-04-01 11,서울 용산구 ,용산구,111131,.004,.6,.047,.025,83,35
2020-04-01 12,서울 용산구 ,용산구,111131,.004,.6,.044,.026,88,37
2020-04-01 13,서울 용산구 ,용산구,111131,.004,.6,.055,.021,88,43
2020-04-01 14,서울 용산구 ,용산구,111131,.004,.6,.068,.016,94,44
2020-04-01 15,서울 용산구 ,용산구,111131,.004,.5,.058,.014,102,43
2020-04-01 16,서울 용산구 ,용산구,111131,.003,.4,.048,.012,101,25
2020-04-01 17,서울 용산구 ,용산구,111131,,,,,,
2020-04-01 18,서울 용산구 ,용산구,111131,,,,,,
2020-04-01 19,서울 용산구 ,용산구,111131,.003,.3,.033,.013,61,9
2020-04-01 20,서울 용산구 ,용산구,111131,.003,.4,.037,.011,65,16
2020-04-01 21,서울 용산구 ,용산구,111131,.002,.4,.041,.009,47,19
2020-04-01 22,서울 용산구 ,용산구,111131,.002,.3,.042,.009,28,17
2020-04-01 23,서울 용산구 ,용산구,111131,.002,.3,.042,.009,23,15
2020-04-01 24,서울 용산구 ,용산구,111131,.002,.4,.037,.011,24,16
2020-04-02 01,서울 용산구 ,용산구,111131,.002,.4,.037,.01,24,17
2020-04-02 02,서울 용산구 ,용산구,111131,.002,.3,.033,.01,22,15
2020-04-02 03,서울 용산구 ,용산구,111131,.002,.4,.026,.014,22,15
2020-04-02 04,서울 용산구 ,용산구,111131,.002,.4,.027,.013,24,17
2020-04-02 05,서울 용산구 ,용산구,111131,.002,.4,.025,.013,22,15
2020-04-02 06,서울 용산구 ,용산구,111131,.002,.4,.02,.016,25,18
2020-04-02 07,서울 용산구 ,용산구,111131,.002,.5,.013,.024,31,22
2020-04-02 08,서울 용산구 ,용산구,111131,.002,.4,.013,.03,34,23
2020-04-02 09,서울 용산구 ,용산구,111131,.003,.4,.02,.027,35,24
2020-04-02 10,서울 용산구 ,용산구,111131,.003,.5,.024,.025,37,23
2020-04-02 11,서울 용산구 ,용산구,111131,.003,.5,.027,.027,44,23
2020-04-02 12,서울 용산구 ,용산구,111131,.003,.5,.028,.03,55,33
2020-04-02 13,서울 용산구 ,용산구,111131,.003,.5,.032,.03,59,36
2020-04-02 14,서울 용산구 ,용산구,111131,.004,.5,.041,.028,67,40
2020-04-02 15,서울 용산구 ,용산구,111131,.003,.4,.047,.018,60,37
2020-04-02 16,서울 용산구 ,용산구,111131,.003,.4,.044,.018,50,27
2020-04-02 17,서울 용산구 ,용산구,111131,.003,.4,.05,.016,49,26
2020-04-02 18,서울 용산구 ,용산구,111131,.003,.4,.049,.018,45,25
2020-04-02 19,서울 용산구 ,용산구,111131,.003,.4,.045,.02,43,23
2020-04-02 20,서울 용산구 ,용산구,111131,.003,.5,.039,.024,40,20
2020-04-02 21,서울 용산구 ,용산구,111131,.004,.5,.03,.029,39,21
2020-04-02 22,서울 용산구 ,용산구,111131,.004,.5,.029,.028,40,19
2020-04-02 23,서울 용산구 ,용산구,111131,.003,.6,.021,.029,41,18
2020-04-02 24,서울 용산구 ,용산구,111131,.003,.6,.009,.034,39,18
2020-04-03 01,서울 용산구 ,용산구,111131,.003,.8,.005,.036,39,16
2020-04-03 02,서울 용산구 ,용산구,111131,.003,.7,.008,.031,35,14
2020-04-03 03,서울 용산구 ,용산구,111131,.003,.7,.006,.03,34,14
2020-04-03 04,서울 용산구 ,용산구,111131,.003,.6,.012,.026,36,15
2020-04-03 05,서울 용산구 ,용산구,111131,.003,.5,.01,.025,40,20
2020-04-03 06,서울 용산구 ,용산구,111131,.002,.5,.006,.028,37,19
2020-04-03 07,서울 용산구 ,용산구,111131,.003,.5,.013,.029,51,25
2020-04-03 08,서울 용산구 ,용산구,111131,.002,.5,.02,.026,56,32
2020-04-03 09,서울 용산구 ,용산구,111131,.003,.6,.027,.023,63,38
2020-04-03 10,서울 용산구 ,용산구,111131,.003,.6,.03,.028,70,43
2020-04-03 11,서울 용산구 ,용산구,111131,.003,.6,.035,.027,71,41
2020-04-03 12,서울 용산구 ,용산구,111131,.003,.6,.035,.028,72,41
2020-04-03 13,서울 용산구 ,용산구,111131,.004,.5,.046,.026,74,40
2020-04-03 14,서울 용산구 ,용산구,111131,.004,.5,.055,.021,66,37
2020-04-03 15,서울 용산구 ,용산구,111131,.005,.5,.057,.021,59,30
2020-04-03 16,서울 용산구 ,용산구,111131,.005,.5,.059,.021,61,30
2020-04-03 17,서울 용산구 ,용산구,111131,.005,.5,.059,.02,59,30
2020-04-03 18,서울 용산구 ,용산구,111131,.004,.5,.055,.019,49,19
2020-04-03 19,서울 용산구 ,용산구,111131,.004,.5,.053,.02,44,24
2020-04-03 20,서울 용산구 ,용산구,111131,.004,.5,.049,.024,48,25
2020-04-03 21,서울 용산구 ,용산구,111131,.004,.6,.042,.027,51,31
2020-04-03 22,서울 용산구 ,용산구,111131,.004,.6,.038,.028,48,26
2020-04-03 23,서울 용산구 ,용산구,111131,.004,.6,.045,.02,44,26
2020-04-03 24,서울 용산구 ,용산구,111131,.004,.6,.039,.022,48,28
2020-04-04 01,서울 용산구 ,용산구,111131,.004,.6,.04,.018,57,34
2020-04-04 02,서울 용산구 ,용산구,111131,.003,.6,.042,.016,58,37
2020-04-04 03,서울 용산구 ,용산구,111131,.003,.6,.036,.018,58,40
2020-04-04 04,서울 용산구 ,용산구,111131,.003,.6,.036,.02,60,40
2020-04-04 05,서울 용산구 ,용산구,111131,.003,.6,.041,.016,62,43
2020-04-04 06,서울 용산구 ,용산구,111131,.003,.6,.039,.018,63,41
2020-04-04 07,서울 용산구 ,용산구,111131,.003,.7,.035,.022,66,43
2020-04-04 08,서울 용산구 ,용산구,111131,.003,.7,.029,.028,68,45
2020-04-04 09,서울 용산구 ,용산구,111131,.004,.7,.033,.024,82,47
2020-04-04 10,서울 용산구 ,용산구,111131,.004,.5,.042,.013,120,44
2020-04-04 11,서울 용산구 ,용산구,111131,.003,.4,.044,.012,112,28
2020-04-04 12,서울 용산구 ,용산구,111131,.003,.3,.044,.012,89,17
2020-04-04 13,서울 용산구 ,용산구,111131,.002,.3,.045,.01,79,14
2020-04-04 14,서울 용산구 ,용산구,111131,.003,.3,.047,.009,71,9
2020-04-04 15,서울 용산구 ,용산구,111131,.003,.3,.048,.007,63,8
2020-04-04 16,서울 용산구 ,용산구,111131,.003,.3,.047,.008,56,7
2020-04-04 17,서울 용산구 ,용산구,111131,.003,.3,.044,.009,58,7
2020-04-04 18,서울 용산구 ,용산구,111131,.003,.3,.044,.01,62,10
2020-04-04 19,서울 용산구 ,용산구,111131,.003,.3,.043,.009,61,8
2020-04-04 20,서울 용산구 ,용산구,111131,.003,.3,.037,.012,50,6
2020-04-04 21,서울 용산구 ,용산구,111131,.003,.3,.035,.014,45,8
2020-04-04 22,서울 용산구 ,용산구,111131,.003,.4,.033,.015,44,10
2020-04-04 23,서울 용산구 ,용산구,111131,.003,.4,.03,.015,40,9
2020-04-04 24,서울 용산구 ,용산구,111131,.003,.3,.033,.012,31,8
2020-04-05 01,서울 용산구 ,용산구,111131,.003,.3,.035,.01,25,6
2020-04-05 02,서울 용산구 ,용산구,111131,.003,.4,.035,.009,29,9
2020-04-05 03,서울 용산구 ,용산구,111131,.003,.4,.032,.01,27,10
2020-04-05 04,서울 용산구 ,용산구,111131,.003,.3,.037,.009,28,10
2020-04-05 05,서울 용산구 ,용산구,111131,.003,.3,.038,.009,32,12
2020-04-05 06,서울 용산구 ,용산구,111131,.003,.3,.034,.011,,15
2020-04-05 07,서울 용산구 ,용산구,111131,.003,.4,.031,.013,,20
2020-04-05 08,서울 용산구 ,용산구,111131,.003,.4,.03,.017,,22
2020-04-05 09,서울 용산구 ,용산구,111131,.003,.4,.039,.012,69,27
2020-04-05 10,서울 용산구 ,용산구,111131,.004,.4,.043,.011,62,34
2020-04-05 11,서울 용산구 ,용산구,111131,.004,.4,.045,.011,64,34
2020-04-05 12,서울 용산구 ,용산구,111131,.003,.4,.048,.011,65,32
2020-04-05 13,서울 용산구 ,용산구,111131,.003,.4,.052,.01,64,30
2020-04-05 14,서울 용산구 ,용산구,111131,.003,.4,.055,.011,62,31
2020-04-05 15,서울 용산구 ,용산구,111131,.003,.4,.057,.009,63,30
2020-04-05 16,서울 용산구 ,용산구,111131,.003,.4,.056,.009,62,27
2020-04-05 17,서울 용산구 ,용산구,111131,.003,.4,.052,.011,64,28
2020-04-05 18,서울 용산구 ,용산구,111131,.003,.4,.044,.014,59,22
2020-04-05 19,서울 용산구 ,용산구,111131,.003,.4,.041,.016,53,20
2020-04-05 20,서울 용산구 ,용산구,111131,.003,.4,.037,.017,50,18
2020-04-05 21,서울 용산구 ,용산구,111131,.003,.4,.037,.017,49,16
2020-04-05 22,서울 용산구 ,용산구,111131,.003,.4,.026,.025,52,18
2020-04-05 23,서울 용산구 ,용산구,111131,.003,.5,.014,.031,53,20
2020-04-05 24,서울 용산구 ,용산구,111131,.003,.5,.008,.036,50,18
2020-04-06 01,서울 용산구 ,용산구,111131,.003,.5,.021,.027,50,17
2020-04-06 02,서울 용산구 ,용산구,111131,.003,.5,.014,.027,51,18
2020-04-06 03,서울 용산구 ,용산구,111131,.003,.5,.013,.025,48,20
2020-04-06 04,서울 용산구 ,용산구,111131,.003,.7,.007,.029,45,19
2020-04-06 05,서울 용산구 ,용산구,111131,.003,.6,.011,.025,46,23
2020-04-06 06,서울 용산구 ,용산구,111131,.003,.5,.006,.029,50,20
2020-04-06 07,서울 용산구 ,용산구,111131,.003,.6,.002,.035,59,20
2020-04-06 08,서울 용산구 ,용산구,111131,.003,.5,.007,.034,60,20
2020-04-06 09,서울 용산구 ,용산구,111131,.003,.6,.012,.031,57,26
2020-04-06 10,서울 용산구 ,용산구,111131,.004,.6,.017,.031,61,27
2020-04-06 11,서울 용산구 ,용산구,111131,.004,.6,.021,.032,65,30
2020-04-06 12,서울 용산구 ,용산구,111131,.004,.5,.027,.032,63,26
2020-04-06 13,서울 용산구 ,용산구,111131,.005,.6,.032,.033,65,31
2020-04-06 14,서울 용산구 ,용산구,111131,.005,.5,.044,.024,70,30
2020-04-06 15,서울 용산구 ,용산구,111131,.004,.5,.051,.019,53,19
2020-04-06 16,서울 용산구 ,용산구,111131,.004,.5,.053,.018,53,16
2020-04-06 17,서울 용산구 ,용산구,111131,.004,.5,.049,.023,64,13
2020-04-06 18,서울 용산구 ,용산구,111131,.004,.5,.048,.026,70,15
2020-04-06 19,서울 용산구 ,용산구,111131,.004,.4,.044,.027,72,14
