날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2019-05-02 01,서울 종로구 ,종로구,111123,.003,.5,.037,.02,82,14
2019-05-02 02,서울 종로구 ,종로구,111123,.003,.5,.026,.029,75,16
2019-05-02 03,서울 종로구 ,종로구,111123,.004,.5,.03,.024,72,19
2019-05-02 04,서울 종로구 ,종로구,111123,.004,.5,.024,.027,69,17
2019-05-02 05,서울 종로구 ,종로구,111123,.003,.5,.02,.029,64,18
2019-05-02 06,서울 종로구 ,종로구,111123,.003,.5,.022,.027,59,17
2019-05-02 07,서울 종로구 ,종로구,111123,.003,.6,.008,.044,59,17
2019-05-02 08,서울 종로구 ,종로구,111123,.004,.9,.01,.049,57,16
2019-05-02 09,서울 종로구 ,종로구,111123,.004,.7,.02,.039,59,18
2019-05-02 10,서울 종로구 ,종로구,111123,.004,.5,.033,.021,50,13
2019-05-02 11,서울 종로구 ,종로구,111123,.003,.5,.04,.015,42,11
2019-05-02 12,서울 종로구 ,종로구,111123,.004,.4,.048,.011,35,9
2019-05-02 13,서울 종로구 ,종로구,111123,.003,.4,.051,.012,34,10
2019-05-02 14,서울 종로구 ,종로구,111123,.003,.4,.049,.015,30,9
2019-05-02 15,서울 종로구 ,종로구,111123,.003,.4,.048,.015,31,9
2019-05-02 16,서울 종로구 ,종로구,111123,.004,.4,.038,.031,37,9
2019-05-02 17,서울 종로구 ,종로구,111123,.004,.4,.039,.029,42,11
2019-05-02 18,서울 종로구 ,종로구,111123,.004,.4,.042,.024,50,12
2019-05-02 19,서울 종로구 ,종로구,111123,.003,.4,.04,.023,34,13
2019-05-02 20,서울 종로구 ,종로구,111123,.003,.5,.034,.03,29,11
2019-05-02 21,서울 종로구 ,종로구,111123,.004,.6,.031,.036,29,12
2019-05-02 22,서울 종로구 ,종로구,111123,.004,.5,.025,.042,30,12
2019-05-02 23,서울 종로구 ,종로구,111123,.005,.4,.037,.029,31,12
2019-05-02 24,서울 종로구 ,종로구,111123,.005,.4,.033,.031,33,12
2019-05-03 01,서울 종로구 ,종로구,111123,.005,.5,.026,.038,39,13
2019-05-03 02,서울 종로구 ,종로구,111123,.005,.6,.026,.032,38,16
2019-05-03 03,서울 종로구 ,종로구,111123,.005,.6,.014,.041,38,19
2019-05-03 04,서울 종로구 ,종로구,111123,.004,.6,.012,.046,36,15
2019-05-03 05,서울 종로구 ,종로구,111123,.004,.7,.005,.053,36,15
2019-05-03 06,서울 종로구 ,종로구,111123,.004,.7,.003,.051,33,15
2019-05-03 07,서울 종로구 ,종로구,111123,.004,.6,.006,.05,32,16
2019-05-03 08,서울 종로구 ,종로구,111123,.005,.6,.013,.045,32,12
2019-05-03 09,서울 종로구 ,종로구,111123,.005,.6,.021,.039,33,12
2019-05-03 10,서울 종로구 ,종로구,111123,.007,.7,.028,.044,39,15
2019-05-03 11,서울 종로구 ,종로구,111123,.007,.7,.033,.046,44,18
2019-05-03 12,서울 종로구 ,종로구,111123,.006,.7,.026,.054,44,16
2019-05-03 13,서울 종로구 ,종로구,111123,.005,.7,.033,.055,50,19
2019-05-03 14,서울 종로구 ,종로구,111123,.005,.6,.039,.053,52,19
2019-05-03 15,서울 종로구 ,종로구,111123,.008,.7,.068,.052,75,29
2019-05-03 16,서울 종로구 ,종로구,111123,.009,.7,.075,.048,92,28
2019-05-03 17,서울 종로구 ,종로구,111123,.007,.8,.069,.042,77,29
2019-05-03 18,서울 종로구 ,종로구,111123,.008,.8,.068,.043,57,26
2019-05-03 19,서울 종로구 ,종로구,111123,.009,.8,.06,.058,72,37
2019-05-03 20,서울 종로구 ,종로구,111123,.008,1.1,.054,.062,81,45
2019-05-03 21,서울 종로구 ,종로구,111123,.008,1,.043,.059,91,49
2019-05-03 22,서울 종로구 ,종로구,111123,.007,.9,.032,.064,85,44
2019-05-03 23,서울 종로구 ,종로구,111123,.007,.9,.025,.071,89,48
2019-05-03 24,서울 종로구 ,종로구,111123,.006,1,.018,.076,82,45
2019-05-04 01,서울 종로구 ,종로구,111123,.006,1,.017,.073,90,52
2019-05-04 02,서울 종로구 ,종로구,111123,.006,.9,.025,.058,81,49
2019-05-04 03,서울 종로구 ,종로구,111123,.006,.9,.028,.049,86,49
2019-05-04 04,서울 종로구 ,종로구,111123,.006,.8,.03,.042,84,50
2019-05-04 05,서울 종로구 ,종로구,111123,.005,.9,.032,.039,91,53
2019-05-04 06,서울 종로구 ,종로구,111123,.005,.9,.028,.046,83,50
2019-05-04 07,서울 종로구 ,종로구,111123,.006,.9,.016,.059,86,53
2019-05-04 08,서울 종로구 ,종로구,111123,.006,.8,.024,.054,87,51
2019-05-04 09,서울 종로구 ,종로구,111123,.007,1,.021,.062,94,52
2019-05-04 10,서울 종로구 ,종로구,111123,.007,.9,.03,.065,94,50
2019-05-04 11,서울 종로구 ,종로구,111123,.008,1,.039,.066,97,55
2019-05-04 12,서울 종로구 ,종로구,111123,.006,.9,.045,.068,84,48
2019-05-04 13,서울 종로구 ,종로구,111123,.006,.7,.057,.054,80,43
2019-05-04 14,서울 종로구 ,종로구,111123,.005,.7,.066,.048,62,32
2019-05-04 15,서울 종로구 ,종로구,111123,.006,.6,.071,.044,70,37
2019-05-04 16,서울 종로구 ,종로구,111123,.008,.6,.086,.045,76,37
2019-05-04 17,서울 종로구 ,종로구,111123,.007,.6,.079,.043,76,38
2019-05-04 18,서울 종로구 ,종로구,111123,.005,.5,.08,.029,57,31
2019-05-04 19,서울 종로구 ,종로구,111123,.005,.5,.07,.034,53,28
2019-05-04 20,서울 종로구 ,종로구,111123,.005,.6,.06,.039,52,27
2019-05-04 21,서울 종로구 ,종로구,111123,.005,.7,.05,.047,53,30
2019-05-04 22,서울 종로구 ,종로구,111123,.005,.7,.036,.062,55,34
2019-05-04 23,서울 종로구 ,종로구,111123,.005,.8,.025,.071,61,37
2019-05-04 24,서울 종로구 ,종로구,111123,.005,.8,.016,.077,65,41
2019-05-05 01,서울 종로구 ,종로구,111123,.005,.9,.01,.081,90,57
2019-05-05 02,서울 종로구 ,종로구,111123,.005,.9,.014,.071,82,54
2019-05-05 03,서울 종로구 ,종로구,111123,.005,.8,.02,.059,,56
2019-05-05 04,서울 종로구 ,종로구,111123,.005,.9,.018,.054,,46
2019-05-05 05,서울 종로구 ,종로구,111123,.005,.8,.02,.046,,52
2019-05-05 06,서울 종로구 ,종로구,111123,.004,.9,.01,.055,,45
2019-05-05 07,서울 종로구 ,종로구,111123,.004,.9,.01,.054,,38
2019-05-05 08,서울 종로구 ,종로구,111123,.004,.8,.014,.053,,37
2019-05-05 09,서울 종로구 ,종로구,111123,.006,.9,.021,.055,,42
2019-05-05 10,서울 종로구 ,종로구,111123,.006,.9,.029,.056,,40
2019-05-05 11,서울 종로구 ,종로구,111123,.006,.8,.039,.053,,45
2019-05-05 12,서울 종로구 ,종로구,111123,.005,.8,.066,.042,,35
2019-05-05 13,서울 종로구 ,종로구,111123,.006,.5,.072,.024,,27
2019-05-05 14,서울 종로구 ,종로구,111123,.007,.4,.073,.021,,24
2019-05-05 15,서울 종로구 ,종로구,111123,.005,.4,.073,.018,,18
2019-05-05 16,서울 종로구 ,종로구,111123,.005,.4,.082,.015,,17
2019-05-05 17,서울 종로구 ,종로구,111123,.004,.4,.08,.019,33,
2019-05-05 18,서울 종로구 ,종로구,111123,.004,.4,.082,.019,52,21
2019-05-05 19,서울 종로구 ,종로구,111123,.005,.4,.077,.023,44,24
2019-05-05 20,서울 종로구 ,종로구,111123,.004,.5,.065,.03,46,25
2019-05-05 21,서울 종로구 ,종로구,111123,.005,.5,.064,.028,53,27
2019-05-05 22,서울 종로구 ,종로구,111123,.005,.5,.056,.026,74,28
2019-05-05 23,서울 종로구 ,종로구,111123,.004,.5,.045,.026,64,30
2019-05-05 24,서울 종로구 ,종로구,111123,.003,.4,.039,.014,51,16
2019-05-06 01,서울 종로구 ,종로구,111123,.003,.3,.036,.01,37,7
2019-05-06 02,서울 종로구 ,종로구,111123,.003,.3,.034,.01,25,8
2019-05-06 03,서울 종로구 ,종로구,111123,.003,.3,.035,.009,24,7
2019-05-06 04,서울 종로구 ,종로구,111123,.003,.3,.037,.009,18,7
2019-05-06 05,서울 종로구 ,종로구,111123,.003,.3,.037,.008,21,6
2019-05-06 06,서울 종로구 ,종로구,111123,.003,.3,.034,.011,19,6
2019-05-06 07,서울 종로구 ,종로구,111123,.003,.3,.035,.01,24,6
2019-05-06 08,서울 종로구 ,종로구,111123,.003,.3,.037,.011,22,7
2019-05-06 09,서울 종로구 ,종로구,111123,.003,.4,.04,.009,27,13
2019-05-06 10,서울 종로구 ,종로구,111123,.003,.4,.044,.008,25,12
2019-05-06 11,서울 종로구 ,종로구,111123,.003,.3,.048,.007,27,13
2019-05-06 12,서울 종로구 ,종로구,111123,.003,.3,.049,.007,21,10
2019-05-06 13,서울 종로구 ,종로구,111123,.003,.3,.049,.007,20,9
2019-05-06 14,서울 종로구 ,종로구,111123,.003,.3,.049,.007,30,11
2019-05-06 15,서울 종로구 ,종로구,111123,.003,.3,.05,.007,33,11
2019-05-06 16,서울 종로구 ,종로구,111123,.003,.3,.049,.007,30,6
2019-05-06 17,서울 종로구 ,종로구,111123,.003,.3,.049,.007,22,6
2019-05-06 18,서울 종로구 ,종로구,111123,.004,.3,.047,.011,32,9
2019-05-06 19,서울 종로구 ,종로구,111123,.003,.3,.042,.017,44,14
2019-05-06 20,서울 종로구 ,종로구,111123,.004,.4,.04,.017,42,11
2019-05-06 21,서울 종로구 ,종로구,111123,.004,.4,.034,.023,42,13
2019-05-06 22,서울 종로구 ,종로구,111123,.005,.4,.034,.021,41,9
2019-05-06 23,서울 종로구 ,종로구,111123,.003,.4,.037,.018,39,7
2019-05-06 24,서울 종로구 ,종로구,111123,.003,.3,.04,.012,36,8
2019-05-07 01,서울 종로구 ,종로구,111123,,,,,35,10
2019-05-07 02,서울 종로구 ,종로구,111123,,,,,34,10
2019-05-07 03,서울 종로구 ,종로구,111123,,,,,34,9
2019-05-07 04,서울 종로구 ,종로구,111123,,,,,30,9
2019-05-07 05,서울 종로구 ,종로구,111123,,,,,31,11
2019-05-07 06,서울 종로구 ,종로구,111123,,,,,30,10
2019-05-07 07,서울 종로구 ,종로구,111123,,,,,35,12
2019-05-07 08,서울 종로구 ,종로구,111123,,,,,38,10
2019-05-07 09,서울 종로구 ,종로구,111123,,,,,40,13
2019-05-07 10,서울 종로구 ,종로구,111123,,,,,41,12
2019-05-07 11,서울 종로구 ,종로구,111123,.005,.5,.029,.04,45,16
2019-05-07 12,서울 종로구 ,종로구,111123,.005,.6,.036,.036,46,15
2019-05-07 13,서울 종로구 ,종로구,111123,.004,.6,.05,.023,47,12
2019-05-07 14,서울 종로구 ,종로구,111123,.004,.6,.052,.021,41,13
2019-05-07 15,서울 종로구 ,종로구,111123,.005,.5,.055,.022,43,17
2019-05-07 16,서울 종로구 ,종로구,111123,.005,.6,.052,.031,47,15
2019-05-07 17,서울 종로구 ,종로구,111123,.005,.6,.055,.031,57,18
2019-05-07 18,서울 종로구 ,종로구,111123,.005,.6,.054,.029,50,18
2019-05-07 19,서울 종로구 ,종로구,111123,.005,.6,.051,.031,50,21
2019-05-07 20,서울 종로구 ,종로구,111123,.005,.5,.053,.03,50,21
2019-05-07 21,서울 종로구 ,종로구,111123,.004,.5,.043,.033,45,19
2019-05-07 22,서울 종로구 ,종로구,111123,.004,.6,.035,.039,46,17
2019-05-07 23,서울 종로구 ,종로구,111123,.004,.5,.037,.032,41,16
2019-05-07 24,서울 종로구 ,종로구,111123,.003,.4,.037,.03,35,14
2019-05-08 01,서울 종로구 ,종로구,111123,.004,.4,.037,.029,31,15
2019-05-08 02,서울 종로구 ,종로구,111123,.005,.4,.038,.025,32,15
2019-05-08 03,서울 종로구 ,종로구,111123,.004,.4,.04,.021,32,15
2019-05-08 04,서울 종로구 ,종로구,111123,.004,.4,.04,.02,28,13
2019-05-08 05,서울 종로구 ,종로구,111123,.004,.4,.031,.027,27,13
2019-05-08 06,서울 종로구 ,종로구,111123,.004,.5,.019,.043,30,14
2019-05-08 07,서울 종로구 ,종로구,111123,.004,.5,.014,.049,32,16
2019-05-08 08,서울 종로구 ,종로구,111123,.005,.5,.022,.044,30,12
2019-05-08 09,서울 종로구 ,종로구,111123,.005,.5,.039,.028,33,13
2019-05-08 10,서울 종로구 ,종로구,111123,.005,.5,.038,.032,36,13
2019-05-08 11,서울 종로구 ,종로구,111123,.005,.5,.045,.029,47,16
2019-05-08 12,서울 종로구 ,종로구,111123,.006,.5,.053,.025,49,17
2019-05-08 13,서울 종로구 ,종로구,111123,.005,.5,.064,.022,48,19
2019-05-08 14,서울 종로구 ,종로구,111123,.005,.6,.064,.024,50,20
2019-05-08 15,서울 종로구 ,종로구,111123,.005,.6,.065,.024,63,23
2019-05-08 16,서울 종로구 ,종로구,111123,.006,.5,.067,.025,56,22
2019-05-08 17,서울 종로구 ,종로구,111123,.006,.6,.065,.028,59,24
2019-05-08 18,서울 종로구 ,종로구,111123,.007,.6,.058,.034,56,22
2019-05-08 19,서울 종로구 ,종로구,111123,.006,.7,.056,.033,55,24
2019-05-08 20,서울 종로구 ,종로구,111123,.005,.7,.059,.034,61,28
2019-05-08 21,서울 종로구 ,종로구,111123,.006,.7,.048,.04,68,34
2019-05-08 22,서울 종로구 ,종로구,111123,.005,.7,.039,.041,66,30
2019-05-08 23,서울 종로구 ,종로구,111123,.004,.6,.042,.031,62,27
2019-05-08 24,서울 종로구 ,종로구,111123,.005,.6,.044,.025,55,23
2019-05-09 01,서울 종로구 ,종로구,111123,.005,.6,.04,.026,55,25
2019-05-09 02,서울 종로구 ,종로구,111123,.005,.6,.036,.027,54,25
2019-05-09 03,서울 종로구 ,종로구,111123,.005,.7,.042,.018,54,30
2019-05-09 04,서울 종로구 ,종로구,111123,.005,.6,.038,.019,48,23
2019-05-09 05,서울 종로구 ,종로구,111123,.005,.6,.034,.022,48,25
2019-05-09 06,서울 종로구 ,종로구,111123,.005,.6,.034,.026,47,23
2019-05-09 07,서울 종로구 ,종로구,111123,.005,.6,.027,.035,46,22
2019-05-09 08,서울 종로구 ,종로구,111123,.005,.7,.027,.042,43,20
2019-05-09 09,서울 종로구 ,종로구,111123,.005,.8,.035,.041,42,18
2019-05-09 10,서울 종로구 ,종로구,111123,.005,.7,.031,.047,51,17
2019-05-09 11,서울 종로구 ,종로구,111123,.006,.6,.034,.042,51,20
2019-05-09 12,서울 종로구 ,종로구,111123,.004,.5,.04,.034,38,15
2019-05-09 13,서울 종로구 ,종로구,111123,.005,.4,.046,.032,36,13
2019-05-09 14,서울 종로구 ,종로구,111123,.005,.4,.053,.028,35,15
2019-05-09 15,서울 종로구 ,종로구,111123,.005,.4,.053,.03,40,15
2019-05-09 16,서울 종로구 ,종로구,111123,.005,.4,.053,.031,36,14
2019-05-09 17,서울 종로구 ,종로구,111123,.005,.4,.051,.034,38,15
2019-05-09 18,서울 종로구 ,종로구,111123,.004,.5,.044,.035,36,16
2019-05-09 19,서울 종로구 ,종로구,111123,.004,.5,.041,.033,31,16
2019-05-09 20,서울 종로구 ,종로구,111123,.004,.5,.036,.038,31,18
2019-05-09 21,서울 종로구 ,종로구,111123,.005,.5,.037,.035,33,17
2019-05-09 22,서울 종로구 ,종로구,111123,.004,.4,.037,.032,29,15
2019-05-09 23,서울 종로구 ,종로구,111123,.004,.4,.041,.027,30,14
2019-05-09 24,서울 종로구 ,종로구,111123,.004,.4,.031,.036,30,15
2019-05-10 01,서울 종로구 ,종로구,111123,.004,.4,.031,.031,34,18
2019-05-10 02,서울 종로구 ,종로구,111123,.004,.5,.027,.03,38,20
2019-05-10 03,서울 종로구 ,종로구,111123,.003,.5,.02,.034,46,22
2019-05-10 04,서울 종로구 ,종로구,111123,.004,.5,.014,.038,55,22
2019-05-10 05,서울 종로구 ,종로구,111123,.004,.5,.014,.037,40,27
2019-05-10 06,서울 종로구 ,종로구,111123,.004,.6,.008,.041,45,26
2019-05-10 07,서울 종로구 ,종로구,111123,.004,.6,.007,.048,40,25
2019-05-10 08,서울 종로구 ,종로구,111123,.004,.7,.013,.047,32,15
2019-05-10 09,서울 종로구 ,종로구,111123,.005,.6,.017,.047,38,20
2019-05-10 10,서울 종로구 ,종로구,111123,.005,.7,.027,.05,44,21
2019-05-10 11,서울 종로구 ,종로구,111123,.005,.6,.038,.047,50,27
2019-05-10 12,서울 종로구 ,종로구,111123,.005,.7,.04,.055,52,24
2019-05-10 13,서울 종로구 ,종로구,111123,.005,.7,.045,.054,60,31
2019-05-10 14,서울 종로구 ,종로구,111123,.005,.7,.064,.044,67,32
2019-05-10 15,서울 종로구 ,종로구,111123,.006,.7,.085,.039,84,43
2019-05-10 16,서울 종로구 ,종로구,111123,.006,.6,.088,.038,80,37
2019-05-10 17,서울 종로구 ,종로구,111123,.005,.6,.076,.033,76,40
2019-05-10 18,서울 종로구 ,종로구,111123,.005,.6,.057,.034,63,30
2019-05-10 19,서울 종로구 ,종로구,111123,.005,.6,.055,.037,55,29
2019-05-10 20,서울 종로구 ,종로구,111123,.004,.6,.061,.032,51,27
2019-05-10 21,서울 종로구 ,종로구,111123,.004,.7,.04,.048,48,28
2019-05-10 22,서울 종로구 ,종로구,111123,.004,.6,.032,.05,47,25
2019-05-10 23,서울 종로구 ,종로구,111123,.004,.6,.023,.055,48,26
2019-05-10 24,서울 종로구 ,종로구,111123,.004,.7,.019,.057,44,24
2019-05-11 01,서울 종로구 ,종로구,111123,.004,.6,.017,.058,42,24
2019-05-11 02,서울 종로구 ,종로구,111123,.004,.6,.015,.057,42,23
2019-05-11 03,서울 종로구 ,종로구,111123,.004,.7,.014,.053,42,25
2019-05-11 04,서울 종로구 ,종로구,111123,.004,.9,.017,.044,43,26
2019-05-11 05,서울 종로구 ,종로구,111123,.003,.8,.011,.051,47,29
2019-05-11 06,서울 종로구 ,종로구,111123,.004,.8,.005,.06,46,27
2019-05-11 07,서울 종로구 ,종로구,111123,.005,.7,.006,.06,44,26
2019-05-11 08,서울 종로구 ,종로구,111123,.007,.7,.009,.061,51,29
2019-05-11 09,서울 종로구 ,종로구,111123,.007,.8,.017,.059,60,34
2019-05-11 10,서울 종로구 ,종로구,111123,.006,.8,.027,.059,59,32
2019-05-11 11,서울 종로구 ,종로구,111123,.007,.8,.037,.059,61,32
2019-05-11 12,서울 종로구 ,종로구,111123,.006,.8,.035,.068,69,34
2019-05-11 13,서울 종로구 ,종로구,111123,.006,.6,.058,.042,74,35
2019-05-11 14,서울 종로구 ,종로구,111123,.005,.6,.073,.033,69,32
2019-05-11 15,서울 종로구 ,종로구,111123,.006,.6,.074,.035,63,32
2019-05-11 16,서울 종로구 ,종로구,111123,.007,.6,.06,.043,73,35
2019-05-11 17,서울 종로구 ,종로구,111123,.005,.5,.072,.03,69,33
2019-05-11 18,서울 종로구 ,종로구,111123,.004,.5,.073,.025,61,29
2019-05-11 19,서울 종로구 ,종로구,111123,.004,.6,.069,.027,55,31
2019-05-11 20,서울 종로구 ,종로구,111123,.004,.6,.052,.039,61,32
2019-05-11 21,서울 종로구 ,종로구,111123,.004,.6,.031,.052,58,31
2019-05-11 22,서울 종로구 ,종로구,111123,.004,.5,.03,.049,43,22
2019-05-11 23,서울 종로구 ,종로구,111123,.004,.5,.025,.048,35,19
2019-05-11 24,서울 종로구 ,종로구,111123,.004,.5,.019,.049,34,17
2019-05-12 01,서울 종로구 ,종로구,111123,.004,.6,.011,.056,40,21
2019-05-12 02,서울 종로구 ,종로구,111123,.003,.6,.012,.052,40,21
2019-05-12 03,서울 종로구 ,종로구,111123,.003,.6,.013,.049,38,23
2019-05-12 04,서울 종로구 ,종로구,111123,.004,.6,.013,.049,32,18
2019-05-12 05,서울 종로구 ,종로구,111123,.003,.6,.017,.04,36,21
2019-05-12 06,서울 종로구 ,종로구,111123,.003,.7,.01,.048,43,25
2019-05-12 07,서울 종로구 ,종로구,111123,.004,.7,.014,.049,50,31
2019-05-12 08,서울 종로구 ,종로구,111123,.004,.6,.024,.04,46,28
2019-05-12 09,서울 종로구 ,종로구,111123,.004,.5,.04,.028,43,24
2019-05-12 10,서울 종로구 ,종로구,111123,.004,.4,.05,.019,43,22
2019-05-12 11,서울 종로구 ,종로구,111123,.004,.5,.055,.018,33,18
2019-05-12 12,서울 종로구 ,종로구,111123,.004,.5,.057,.023,37,24
2019-05-12 13,서울 종로구 ,종로구,111123,.005,.5,.075,.019,38,25
2019-05-12 14,서울 종로구 ,종로구,111123,.004,.5,.085,.019,44,27
2019-05-12 15,서울 종로구 ,종로구,111123,.004,.6,.094,.02,47,31
2019-05-12 16,서울 종로구 ,종로구,111123,.004,.5,.1,.021,48,30
2019-05-12 17,서울 종로구 ,종로구,111123,.005,.5,.095,.03,55,39
2019-05-12 18,서울 종로구 ,종로구,111123,.006,.6,.093,.036,68,41
2019-05-12 19,서울 종로구 ,종로구,111123,.008,.7,.087,.038,71,44
2019-05-12 20,서울 종로구 ,종로구,111123,.009,.8,.071,.042,65,39
2019-05-12 21,서울 종로구 ,종로구,111123,.008,.9,.059,.042,65,40
2019-05-12 22,서울 종로구 ,종로구,111123,.007,.8,.057,.043,58,35
2019-05-12 23,서울 종로구 ,종로구,111123,.006,.7,.046,.049,48,29
2019-05-12 24,서울 종로구 ,종로구,111123,.006,.7,.031,.054,44,27
2019-05-13 01,서울 종로구 ,종로구,111123,.005,.8,.012,.075,46,31
2019-05-13 02,서울 종로구 ,종로구,111123,.005,.8,.012,.067,46,30
2019-05-13 03,서울 종로구 ,종로구,111123,.005,.8,.013,.06,48,31
2019-05-13 04,서울 종로구 ,종로구,111123,.005,.9,.01,.063,44,30
2019-05-13 05,서울 종로구 ,종로구,111123,.005,.7,.017,.054,41,32
2019-05-13 06,서울 종로구 ,종로구,111123,.005,.8,.011,.059,38,26
2019-05-13 07,서울 종로구 ,종로구,111123,.006,.8,.007,.065,46,29
2019-05-13 08,서울 종로구 ,종로구,111123,.005,.9,.011,.066,53,33
2019-05-13 09,서울 종로구 ,종로구,111123,.006,.9,.019,.067,62,40
2019-05-13 10,서울 종로구 ,종로구,111123,.007,.8,.037,.055,53,32
2019-05-13 11,서울 종로구 ,종로구,111123,.006,.8,.021,.069,59,33
2019-05-13 12,서울 종로구 ,종로구,111123,.005,.7,.042,.045,51,27
2019-05-13 13,서울 종로구 ,종로구,111123,.006,.6,.045,.045,47,28
2019-05-13 14,서울 종로구 ,종로구,111123,.007,.6,.039,.062,50,31
2019-05-13 15,서울 종로구 ,종로구,111123,.008,.7,.034,.069,73,38
2019-05-13 16,서울 종로구 ,종로구,111123,.006,.6,.047,.056,61,32
2019-05-13 17,서울 종로구 ,종로구,111123,.005,.5,.049,.046,49,25
2019-05-13 18,서울 종로구 ,종로구,111123,.004,.6,.048,.04,45,23
2019-05-13 19,서울 종로구 ,종로구,111123,.005,.6,.042,.039,47,26
2019-05-13 20,서울 종로구 ,종로구,111123,.004,.4,.054,.021,49,26
2019-05-13 21,서울 종로구 ,종로구,111123,.003,.5,.053,.019,37,21
2019-05-13 22,서울 종로구 ,종로구,111123,.003,.4,.051,.019,33,21
2019-05-13 23,서울 종로구 ,종로구,111123,.003,.3,.052,.016,26,18
2019-05-13 24,서울 종로구 ,종로구,111123,.003,.4,.051,.017,21,14
2019-05-14 01,서울 종로구 ,종로구,111123,.003,.4,.05,.016,21,15
2019-05-14 02,서울 종로구 ,종로구,111123,.003,.4,.042,.019,20,13
2019-05-14 03,서울 종로구 ,종로구,111123,.004,.4,.038,.022,22,16
2019-05-14 04,서울 종로구 ,종로구,111123,.003,.4,.034,.023,25,16
2019-05-14 05,서울 종로구 ,종로구,111123,.003,.5,.031,.023,24,18
2019-05-14 06,서울 종로구 ,종로구,111123,.003,.5,.023,.033,26,17
2019-05-14 07,서울 종로구 ,종로구,111123,.003,.5,.017,.042,27,17
2019-05-14 08,서울 종로구 ,종로구,111123,.003,.6,.016,.046,27,16
2019-05-14 09,서울 종로구 ,종로구,111123,.004,.6,.019,.047,34,21
2019-05-14 10,서울 종로구 ,종로구,111123,.004,.5,.035,.038,32,16
2019-05-14 11,서울 종로구 ,종로구,111123,.004,.5,.042,.034,29,15
2019-05-14 12,서울 종로구 ,종로구,111123,.004,.5,.05,.03,31,18
2019-05-14 13,서울 종로구 ,종로구,111123,.005,.4,.052,.028,32,20
2019-05-14 14,서울 종로구 ,종로구,111123,.005,.5,.065,.027,33,22
2019-05-14 15,서울 종로구 ,종로구,111123,.006,.6,.085,.033,41,30
2019-05-14 16,서울 종로구 ,종로구,111123,.007,.5,.075,.037,52,34
2019-05-14 17,서울 종로구 ,종로구,111123,.01,.5,.054,.04,55,40
2019-05-14 18,서울 종로구 ,종로구,111123,.01,.5,.056,.027,56,41
2019-05-14 19,서울 종로구 ,종로구,111123,.008,.4,.052,.029,53,39
2019-05-14 20,서울 종로구 ,종로구,111123,.007,.4,.04,.03,48,36
2019-05-14 21,서울 종로구 ,종로구,111123,.007,.4,.037,.03,50,39
2019-05-14 22,서울 종로구 ,종로구,111123,.006,.4,.039,.023,44,34
2019-05-14 23,서울 종로구 ,종로구,111123,.006,.4,.032,.031,43,33
2019-05-14 24,서울 종로구 ,종로구,111123,.005,.6,.009,.055,44,32
2019-05-15 01,서울 종로구 ,종로구,111123,.006,.5,.011,.05,47,36
2019-05-15 02,서울 종로구 ,종로구,111123,.004,.5,.019,.036,45,34
2019-05-15 03,서울 종로구 ,종로구,111123,.004,.4,.027,.023,47,33
2019-05-15 04,서울 종로구 ,종로구,111123,.004,.4,.023,.026,47,31
2019-05-15 05,서울 종로구 ,종로구,111123,.003,.4,.026,.023,43,30
2019-05-15 06,서울 종로구 ,종로구,111123,.004,.5,.011,.039,41,30
2019-05-15 07,서울 종로구 ,종로구,111123,.004,.6,.009,.043,45,33
2019-05-15 08,서울 종로구 ,종로구,111123,.005,.7,.011,.048,50,35
2019-05-15 09,서울 종로구 ,종로구,111123,.005,.7,.017,.047,57,38
2019-05-15 10,서울 종로구 ,종로구,111123,.006,.7,.019,.056,55,37
2019-05-15 11,서울 종로구 ,종로구,111123,.005,.7,.028,.052,57,37
2019-05-15 12,서울 종로구 ,종로구,111123,.005,.7,.038,.049,54,33
2019-05-15 13,서울 종로구 ,종로구,111123,.005,.6,.05,.038,61,37
2019-05-15 14,서울 종로구 ,종로구,111123,.005,.6,.055,.039,56,33
2019-05-15 15,서울 종로구 ,종로구,111123,.008,.7,.084,.039,57,33
2019-05-15 16,서울 종로구 ,종로구,111123,.009,.8,.088,.043,72,42
2019-05-15 17,서울 종로구 ,종로구,111123,.007,.6,.073,.039,68,40
2019-05-15 18,서울 종로구 ,종로구,111123,.006,.6,.08,.032,66,38
2019-05-15 19,서울 종로구 ,종로구,111123,.005,.6,.067,.036,67,37
2019-05-15 20,서울 종로구 ,종로구,111123,.005,.6,.051,.036,66,38
2019-05-15 21,서울 종로구 ,종로구,111123,.004,.5,.055,.026,61,34
2019-05-15 22,서울 종로구 ,종로구,111123,.003,.5,.053,.028,60,25
2019-05-15 23,서울 종로구 ,종로구,111123,.004,.5,.041,.038,68,24
2019-05-15 24,서울 종로구 ,종로구,111123,.004,.6,.029,.046,68,25
2019-05-16 01,서울 종로구 ,종로구,111123,.003,.6,.027,.045,65,29
2019-05-16 02,서울 종로구 ,종로구,111123,.003,.7,.025,.043,61,32
2019-05-16 03,서울 종로구 ,종로구,111123,.004,.6,.032,.03,61,36
2019-05-16 04,서울 종로구 ,종로구,111123,.003,.6,.029,.028,60,35
2019-05-16 05,서울 종로구 ,종로구,111123,.003,.7,.018,.039,64,36
2019-05-16 06,서울 종로구 ,종로구,111123,.004,.7,.012,.048,64,35
