날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2018-04-15 13,서울 용산구 ,용산구,111131,.002,.4,.036,.013,100,20
2018-04-15 14,서울 용산구 ,용산구,111131,.002,.4,.035,.016,113,23
2018-04-15 15,서울 용산구 ,용산구,111131,.003,.4,.033,.014,133,27
2018-04-15 16,서울 용산구 ,용산구,111131,.002,.4,.031,.015,123,26
2018-04-15 17,서울 용산구 ,용산구,111131,.002,.4,.031,.015,99,26
2018-04-15 18,서울 용산구 ,용산구,111131,.002,.4,.03,.018,65,18
2018-04-15 19,서울 용산구 ,용산구,111131,.003,.5,.027,.024,60,19
2018-04-15 20,서울 용산구 ,용산구,111131,.003,.5,.022,.03,61,19
2018-04-15 21,서울 용산구 ,용산구,111131,.003,.5,.021,.032,52,18
2018-04-15 22,서울 용산구 ,용산구,111131,.003,.4,.027,.026,32,17
2018-04-15 23,서울 용산구 ,용산구,111131,.002,.4,.023,.028,26,15
2018-04-15 24,서울 용산구 ,용산구,111131,.002,.4,.023,.031,27,18
2018-04-16 01,서울 용산구 ,용산구,111131,.003,.5,.025,.026,29,21
2018-04-16 02,서울 용산구 ,용산구,111131,.002,.4,.033,.021,31,21
2018-04-16 03,서울 용산구 ,용산구,111131,.003,.4,.035,.014,33,24
2018-04-16 04,서울 용산구 ,용산구,111131,.002,.4,.031,.013,29,23
2018-04-16 05,서울 용산구 ,용산구,111131,.002,.6,.024,.017,27,22
2018-04-16 06,서울 용산구 ,용산구,111131,.002,.5,.008,.032,30,22
2018-04-16 07,서울 용산구 ,용산구,111131,.002,.6,.003,.042,32,22
2018-04-16 08,서울 용산구 ,용산구,111131,.003,.6,.011,.039,32,15
2018-04-16 09,서울 용산구 ,용산구,111131,.002,.5,.019,.031,28,18
2018-04-16 10,서울 용산구 ,용산구,111131,.003,.5,.019,.034,31,19
2018-04-16 11,서울 용산구 ,용산구,111131,.003,.4,.031,.023,30,19
2018-04-16 12,서울 용산구 ,용산구,111131,.003,.4,.039,.017,28,15
2018-04-16 13,서울 용산구 ,용산구,111131,.003,.4,.038,.022,30,15
2018-04-16 14,서울 용산구 ,용산구,111131,.002,.4,.039,.025,30,18
2018-04-16 15,서울 용산구 ,용산구,111131,.002,.4,.04,.025,32,18
2018-04-16 16,서울 용산구 ,용산구,111131,.003,.4,.032,.037,33,18
2018-04-16 17,서울 용산구 ,용산구,111131,.002,.4,.042,.031,35,24
2018-04-16 18,서울 용산구 ,용산구,111131,.003,.4,.046,.033,36,28
2018-04-16 19,서울 용산구 ,용산구,111131,.003,.4,.031,.041,34,23
2018-04-16 20,서울 용산구 ,용산구,111131,.004,.4,.034,.036,35,24
2018-04-16 21,서울 용산구 ,용산구,111131,.003,.4,.028,.039,33,23
2018-04-16 22,서울 용산구 ,용산구,111131,.002,.5,.014,.054,38,27
2018-04-16 23,서울 용산구 ,용산구,111131,.002,.4,.033,.024,33,26
2018-04-16 24,서울 용산구 ,용산구,111131,.003,.5,.023,.034,26,24
2018-04-17 01,서울 용산구 ,용산구,111131,.002,.4,.026,.028,27,22
2018-04-17 02,서울 용산구 ,용산구,111131,.002,.6,.009,.049,29,23
2018-04-17 03,서울 용산구 ,용산구,111131,.002,.7,.002,.059,33,24
2018-04-17 04,서울 용산구 ,용산구,111131,.003,.6,.002,.055,35,25
2018-04-17 05,서울 용산구 ,용산구,111131,.002,.6,.002,.05,36,28
2018-04-17 06,서울 용산구 ,용산구,111131,.003,.6,.002,.051,35,26
2018-04-17 07,서울 용산구 ,용산구,111131,.003,.7,.003,.052,36,27
2018-04-17 08,서울 용산구 ,용산구,111131,.004,.7,.004,.056,38,27
2018-04-17 09,서울 용산구 ,용산구,111131,.004,.7,.006,.058,49,35
2018-04-17 10,서울 용산구 ,용산구,111131,.004,.7,.012,.057,56,39
2018-04-17 11,서울 용산구 ,용산구,111131,.004,.6,.018,.057,57,38
2018-04-17 12,서울 용산구 ,용산구,111131,.004,.6,.028,.052,58,39
2018-04-17 13,서울 용산구 ,용산구,111131,.004,.5,.046,.036,54,33
2018-04-17 14,서울 용산구 ,용산구,111131,.005,.5,.045,.047,63,38
2018-04-17 15,서울 용산구 ,용산구,111131,.006,.4,.053,.038,71,39
2018-04-17 16,서울 용산구 ,용산구,111131,.005,.4,.052,.034,63,33
2018-04-17 17,서울 용산구 ,용산구,111131,,,,,,
2018-04-17 18,서울 용산구 ,용산구,111131,,,,,,
2018-04-17 19,서울 용산구 ,용산구,111131,.004,.5,.037,.04,62,21
2018-04-17 20,서울 용산구 ,용산구,111131,.003,.5,.023,.056,98,33
2018-04-17 21,서울 용산구 ,용산구,111131,.003,.5,.023,.055,76,32
2018-04-17 22,서울 용산구 ,용산구,111131,.003,.5,.029,.05,58,31
2018-04-17 23,서울 용산구 ,용산구,111131,.003,.4,.038,.031,46,30
2018-04-17 24,서울 용산구 ,용산구,111131,.003,.5,.016,.049,43,29
2018-04-18 01,서울 용산구 ,용산구,111131,.003,.5,.01,.057,45,32
2018-04-18 02,서울 용산구 ,용산구,111131,.002,.5,.015,.049,45,33
2018-04-18 03,서울 용산구 ,용산구,111131,.003,.4,.038,.02,39,29
2018-04-18 04,서울 용산구 ,용산구,111131,.002,.4,.041,.015,33,26
2018-04-18 05,서울 용산구 ,용산구,111131,.002,.4,.036,.017,33,26
2018-04-18 06,서울 용산구 ,용산구,111131,.003,.5,.021,.032,34,28
2018-04-18 07,서울 용산구 ,용산구,111131,.002,.7,.005,.056,40,32
2018-04-18 08,서울 용산구 ,용산구,111131,.004,.6,.011,.055,48,39
2018-04-18 09,서울 용산구 ,용산구,111131,.005,.7,.012,.064,62,48
2018-04-18 10,서울 용산구 ,용산구,111131,.005,.6,.022,.058,69,53
2018-04-18 11,서울 용산구 ,용산구,111131,.004,.5,.028,.053,57,44
2018-04-18 12,서울 용산구 ,용산구,111131,.004,.4,.035,.043,44,29
2018-04-18 13,서울 용산구 ,용산구,111131,.005,.5,.034,.053,47,31
2018-04-18 14,서울 용산구 ,용산구,111131,.005,.5,.043,.049,60,43
2018-04-18 15,서울 용산구 ,용산구,111131,.005,.4,.046,.041,52,38
2018-04-18 16,서울 용산구 ,용산구,111131,.005,.4,.051,.039,46,32
2018-04-18 17,서울 용산구 ,용산구,111131,.005,.4,.051,.04,50,32
2018-04-18 18,서울 용산구 ,용산구,111131,.005,.5,.044,.049,67,35
2018-04-18 19,서울 용산구 ,용산구,111131,.005,.6,.041,.056,92,40
2018-04-18 20,서울 용산구 ,용산구,111131,.005,.6,.028,.069,108,44
2018-04-18 21,서울 용산구 ,용산구,111131,.005,.6,.041,.051,112,45
2018-04-18 22,서울 용산구 ,용산구,111131,.005,.5,.036,.054,111,42
2018-04-18 23,서울 용산구 ,용산구,111131,.004,.6,.027,.053,109,38
2018-04-18 24,서울 용산구 ,용산구,111131,.003,.6,.011,.066,92,35
2018-04-19 01,서울 용산구 ,용산구,111131,.003,.6,.02,.048,84,34
2018-04-19 02,서울 용산구 ,용산구,111131,.003,.6,.016,.049,78,33
2018-04-19 03,서울 용산구 ,용산구,111131,.003,.6,.005,.063,70,34
2018-04-19 04,서울 용산구 ,용산구,111131,.004,.7,.002,.069,63,34
2018-04-19 05,서울 용산구 ,용산구,111131,.004,.7,.002,.064,66,44
2018-04-19 06,서울 용산구 ,용산구,111131,.005,.6,.005,.059,61,43
2018-04-19 07,서울 용산구 ,용산구,111131,.005,.7,.008,.054,60,44
2018-04-19 08,서울 용산구 ,용산구,111131,.008,.7,.011,.063,61,38
2018-04-19 09,서울 용산구 ,용산구,111131,.011,.7,.019,.056,76,47
2018-04-19 10,서울 용산구 ,용산구,111131,.009,.6,.022,.056,62,39
2018-04-19 11,서울 용산구 ,용산구,111131,.008,.5,.03,.05,58,40
2018-04-19 12,서울 용산구 ,용산구,111131,.011,.5,.042,.043,57,38
2018-04-19 13,서울 용산구 ,용산구,111131,.006,.4,.051,.035,52,32
2018-04-19 14,서울 용산구 ,용산구,111131,.007,.5,.053,.039,43,25
2018-04-19 15,서울 용산구 ,용산구,111131,.005,.4,.059,.042,47,28
2018-04-19 16,서울 용산구 ,용산구,111131,.006,.5,.061,.044,56,31
2018-04-19 17,서울 용산구 ,용산구,111131,.007,.5,.075,.044,75,40
2018-04-19 18,서울 용산구 ,용산구,111131,.007,.5,.078,.044,88,48
2018-04-19 19,서울 용산구 ,용산구,111131,.008,.6,.064,.055,98,51
2018-04-19 20,서울 용산구 ,용산구,111131,.008,.7,.055,.064,97,57
2018-04-19 21,서울 용산구 ,용산구,111131,.007,.7,.03,.077,102,65
2018-04-19 22,서울 용산구 ,용산구,111131,.006,.6,.032,.058,78,45
2018-04-19 23,서울 용산구 ,용산구,111131,.005,.5,.03,.055,60,34
2018-04-19 24,서울 용산구 ,용산구,111131,.004,.5,.025,.048,58,34
2018-04-20 01,서울 용산구 ,용산구,111131,.004,.5,.017,.045,51,33
2018-04-20 02,서울 용산구 ,용산구,111131,.004,.5,.016,.042,55,39
2018-04-20 03,서울 용산구 ,용산구,111131,.004,.6,.008,.055,59,45
2018-04-20 04,서울 용산구 ,용산구,111131,.004,.7,.003,.063,62,45
2018-04-20 05,서울 용산구 ,용산구,111131,.004,.7,.002,.063,65,47
2018-04-20 06,서울 용산구 ,용산구,111131,.004,.7,.002,.062,65,46
2018-04-20 07,서울 용산구 ,용산구,111131,.004,.9,.004,.061,71,50
2018-04-20 08,서울 용산구 ,용산구,111131,.005,.8,.005,.064,79,50
2018-04-20 09,서울 용산구 ,용산구,111131,.006,.9,.009,.071,99,65
2018-04-20 10,서울 용산구 ,용산구,111131,.01,.7,.039,.05,97,60
2018-04-20 11,서울 용산구 ,용산구,111131,.011,.8,.038,.06,87,50
2018-04-20 12,서울 용산구 ,용산구,111131,.01,.8,.033,.067,92,51
2018-04-20 13,서울 용산구 ,용산구,111131,.009,.8,.039,.071,96,58
2018-04-20 14,서울 용산구 ,용산구,111131,.009,.8,.048,.071,94,53
2018-04-20 15,서울 용산구 ,용산구,111131,.011,.8,.059,.07,107,61
2018-04-20 16,서울 용산구 ,용산구,111131,.012,.8,.09,.075,132,81
2018-04-20 17,서울 용산구 ,용산구,111131,.013,.7,.088,.071,143,91
2018-04-20 18,서울 용산구 ,용산구,111131,.01,.7,.075,.077,127,77
2018-04-20 19,서울 용산구 ,용산구,111131,.008,.7,.053,.095,130,78
2018-04-20 20,서울 용산구 ,용산구,111131,.006,.8,.033,.106,116,70
2018-04-20 21,서울 용산구 ,용산구,111131,.006,.8,.042,.087,121,72
2018-04-20 22,서울 용산구 ,용산구,111131,.005,.8,.027,.09,106,59
2018-04-20 23,서울 용산구 ,용산구,111131,.006,.8,.034,.062,108,61
2018-04-20 24,서울 용산구 ,용산구,111131,.005,1,.01,.089,109,68
2018-04-21 01,서울 용산구 ,용산구,111131,.005,1,.003,.106,111,68
2018-04-21 02,서울 용산구 ,용산구,111131,.005,1.1,.003,.102,110,71
2018-04-21 03,서울 용산구 ,용산구,111131,.006,1.2,.003,.099,109,76
2018-04-21 04,서울 용산구 ,용산구,111131,.005,1,.006,.086,104,73
2018-04-21 05,서울 용산구 ,용산구,111131,.005,.9,.008,.073,107,79
2018-04-21 06,서울 용산구 ,용산구,111131,.005,.9,.003,.079,104,75
2018-04-21 07,서울 용산구 ,용산구,111131,.004,1,.005,.075,105,75
2018-04-21 08,서울 용산구 ,용산구,111131,.006,1.1,.007,.077,111,79
2018-04-21 09,서울 용산구 ,용산구,111131,.01,1,.021,.076,128,95
2018-04-21 10,서울 용산구 ,용산구,111131,.015,.9,.036,.063,110,77
2018-04-21 11,서울 용산구 ,용산구,111131,.009,.6,.043,.048,89,58
2018-04-21 12,서울 용산구 ,용산구,111131,.005,.4,.05,.036,41,23
2018-04-21 13,서울 용산구 ,용산구,111131,.005,.3,.06,.027,42,20
2018-04-21 14,서울 용산구 ,용산구,111131,.004,.3,.058,.025,25,13
2018-04-21 15,서울 용산구 ,용산구,111131,.007,.3,.062,.03,28,14
2018-04-21 16,서울 용산구 ,용산구,111131,.008,.4,.06,.034,35,21
2018-04-21 17,서울 용산구 ,용산구,111131,.005,.3,.051,.032,34,19
2018-04-21 18,서울 용산구 ,용산구,111131,.004,.3,.035,.039,24,11
2018-04-21 19,서울 용산구 ,용산구,111131,.005,.3,.028,.042,20,10
2018-04-21 20,서울 용산구 ,용산구,111131,.004,.4,.02,.043,24,15
2018-04-21 21,서울 용산구 ,용산구,111131,.004,.4,.011,.057,23,14
2018-04-21 22,서울 용산구 ,용산구,111131,.003,.5,.002,.063,29,17
2018-04-21 23,서울 용산구 ,용산구,111131,.004,.5,.006,.05,28,19
2018-04-21 24,서울 용산구 ,용산구,111131,.004,.4,.014,.035,19,13
2018-04-22 01,서울 용산구 ,용산구,111131,.004,.4,.006,.05,20,12
2018-04-22 02,서울 용산구 ,용산구,111131,.005,.6,.002,.061,24,13
2018-04-22 03,서울 용산구 ,용산구,111131,.004,.6,.002,.055,27,17
2018-04-22 04,서울 용산구 ,용산구,111131,.003,.5,.003,.052,24,15
2018-04-22 05,서울 용산구 ,용산구,111131,.003,.5,.003,.048,24,18
2018-04-22 06,서울 용산구 ,용산구,111131,.004,.4,.013,.034,24,15
2018-04-22 07,서울 용산구 ,용산구,111131,.003,.4,.011,.034,27,18
2018-04-22 08,서울 용산구 ,용산구,111131,.004,.4,.005,.042,27,16
2018-04-22 09,서울 용산구 ,용산구,111131,.004,.4,.008,.041,30,18
2018-04-22 10,서울 용산구 ,용산구,111131,.004,.4,.014,.035,34,19
2018-04-22 11,서울 용산구 ,용산구,111131,.004,.3,.03,.023,33,21
2018-04-22 12,서울 용산구 ,용산구,111131,.004,.3,.037,.02,30,18
2018-04-22 13,서울 용산구 ,용산구,111131,.004,.3,.039,.022,33,16
2018-04-22 14,서울 용산구 ,용산구,111131,.003,.3,.053,.015,31,18
2018-04-22 15,서울 용산구 ,용산구,111131,.003,.3,.052,.014,35,22
2018-04-22 16,서울 용산구 ,용산구,111131,.003,.3,.044,.018,40,23
2018-04-22 17,서울 용산구 ,용산구,111131,.003,.3,.044,.02,32,21
2018-04-22 18,서울 용산구 ,용산구,111131,.002,.4,.041,.018,34,26
2018-04-22 19,서울 용산구 ,용산구,111131,.002,.4,.052,.014,40,28
2018-04-22 20,서울 용산구 ,용산구,111131,.003,.4,.054,.012,43,29
2018-04-22 21,서울 용산구 ,용산구,111131,.002,.4,.052,.012,35,31
2018-04-22 22,서울 용산구 ,용산구,111131,.002,.4,.052,.011,29,25
2018-04-22 23,서울 용산구 ,용산구,111131,.002,.4,.052,.01,26,23
2018-04-22 24,서울 용산구 ,용산구,111131,.002,.3,.052,.008,22,21
2018-04-23 01,서울 용산구 ,용산구,111131,.002,.3,.053,.008,17,17
2018-04-23 02,서울 용산구 ,용산구,111131,.002,.3,.055,.006,15,15
2018-04-23 03,서울 용산구 ,용산구,111131,.002,.3,.056,.006,14,14
2018-04-23 04,서울 용산구 ,용산구,111131,.002,.3,.054,.006,11,11
2018-04-23 05,서울 용산구 ,용산구,111131,.002,.3,.054,.007,,10
2018-04-23 06,서울 용산구 ,용산구,111131,.002,.3,.052,.008,5,7
2018-04-23 07,서울 용산구 ,용산구,111131,.002,.3,.05,.01,,10
2018-04-23 08,서울 용산구 ,용산구,111131,.002,.3,.048,.014,3,4
2018-04-23 09,서울 용산구 ,용산구,111131,.002,.3,.047,.014,3,4
2018-04-23 10,서울 용산구 ,용산구,111131,.002,.3,.045,.014,3,2
2018-04-23 11,서울 용산구 ,용산구,111131,.002,.3,.044,.014,3,4
2018-04-23 12,서울 용산구 ,용산구,111131,.002,.3,.045,.013,3,1
2018-04-23 13,서울 용산구 ,용산구,111131,.002,.3,.045,.013,3,3
2018-04-23 14,서울 용산구 ,용산구,111131,.002,.3,.046,.013,3,1
2018-04-23 15,서울 용산구 ,용산구,111131,.002,.3,.046,.013,3,1
2018-04-23 16,서울 용산구 ,용산구,111131,.002,.3,.045,.014,3,1
2018-04-23 17,서울 용산구 ,용산구,111131,.002,.3,.043,.014,3,1
2018-04-23 18,서울 용산구 ,용산구,111131,.002,.3,.043,.015,3,1
2018-04-23 19,서울 용산구 ,용산구,111131,.002,.3,.042,.015,3,1
2018-04-23 20,서울 용산구 ,용산구,111131,.002,.3,.043,.013,3,1
2018-04-23 21,서울 용산구 ,용산구,111131,.002,.3,.044,.012,3,1
2018-04-23 22,서울 용산구 ,용산구,111131,.002,.3,.044,.009,3,1
2018-04-23 23,서울 용산구 ,용산구,111131,.002,.3,.043,.01,3,1
2018-04-23 24,서울 용산구 ,용산구,111131,.002,.3,.044,.011,3,1
2018-04-24 01,서울 용산구 ,용산구,111131,.002,.3,.045,.009,3,1
2018-04-24 02,서울 용산구 ,용산구,111131,.002,.3,.048,.007,3,1
2018-04-24 03,서울 용산구 ,용산구,111131,.002,.3,.049,.006,3,1
2018-04-24 04,서울 용산구 ,용산구,111131,.002,.2,.049,.005,3,1
2018-04-24 05,서울 용산구 ,용산구,111131,.001,.3,.048,.006,3,1
2018-04-24 06,서울 용산구 ,용산구,111131,.002,.3,.043,.011,3,1
2018-04-24 07,서울 용산구 ,용산구,111131,.002,.3,.033,.018,3,1
2018-04-24 08,서울 용산구 ,용산구,111131,.002,.3,.027,.026,3,1
2018-04-24 09,서울 용산구 ,용산구,111131,.002,.3,.028,.027,3,1
2018-04-24 10,서울 용산구 ,용산구,111131,.002,.3,.042,.015,3,1
2018-04-24 11,서울 용산구 ,용산구,111131,.002,.3,.044,.013,3,1
2018-04-24 12,서울 용산구 ,용산구,111131,.002,.3,.047,.01,3,1
2018-04-24 13,서울 용산구 ,용산구,111131,.002,.3,.049,.007,3,1
2018-04-24 14,서울 용산구 ,용산구,111131,.002,.3,.048,.009,3,1
2018-04-24 15,서울 용산구 ,용산구,111131,.002,.3,.044,.017,3,1
2018-04-24 16,서울 용산구 ,용산구,111131,.002,.3,.047,.014,3,1
2018-04-24 17,서울 용산구 ,용산구,111131,.002,.3,.044,.017,3,1
2018-04-24 18,서울 용산구 ,용산구,111131,.002,.3,.04,.019,4,4
2018-04-24 19,서울 용산구 ,용산구,111131,.002,.3,.038,.019,6,7
2018-04-24 20,서울 용산구 ,용산구,111131,.002,.3,.033,.023,10,9
2018-04-24 21,서울 용산구 ,용산구,111131,.002,.4,.024,.022,13,11
2018-04-24 22,서울 용산구 ,용산구,111131,.001,.4,.017,.028,15,14
2018-04-24 23,서울 용산구 ,용산구,111131,.002,.4,.015,.029,14,12
2018-04-24 24,서울 용산구 ,용산구,111131,.002,.5,.008,.036,14,14
2018-04-25 01,서울 용산구 ,용산구,111131,.002,.5,.006,.039,14,13
2018-04-25 02,서울 용산구 ,용산구,111131,.002,.5,.011,.036,15,15
2018-04-25 03,서울 용산구 ,용산구,111131,.002,.5,.014,.03,20,18
2018-04-25 04,서울 용산구 ,용산구,111131,.002,.5,.012,.026,,19
2018-04-25 05,서울 용산구 ,용산구,111131,.002,.5,.014,.026,18,18
2018-04-25 06,서울 용산구 ,용산구,111131,.002,.5,.012,.028,20,20
2018-04-25 07,서울 용산구 ,용산구,111131,.003,.6,.004,.039,21,19
2018-04-25 08,서울 용산구 ,용산구,111131,.003,.5,.005,.045,20,15
2018-04-25 09,서울 용산구 ,용산구,111131,.003,.6,.007,.051,25,21
2018-04-25 10,서울 용산구 ,용산구,111131,.003,.6,.011,.05,31,23
2018-04-25 11,서울 용산구 ,용산구,111131,.003,.5,.017,.046,32,26
2018-04-25 12,서울 용산구 ,용산구,111131,.003,.5,.029,.038,32,24
2018-04-25 13,서울 용산구 ,용산구,111131,.003,.5,.03,.043,40,33
2018-04-25 14,서울 용산구 ,용산구,111131,.003,.5,.034,.047,44,36
2018-04-25 15,서울 용산구 ,용산구,111131,.003,.5,.037,.045,49,39
2018-04-25 16,서울 용산구 ,용산구,111131,.003,.4,.061,.035,49,39
2018-04-25 17,서울 용산구 ,용산구,111131,.003,.4,.059,.034,47,38
2018-04-25 18,서울 용산구 ,용산구,111131,.003,.4,.049,.03,37,30
2018-04-25 19,서울 용산구 ,용산구,111131,.003,.5,.033,.042,34,26
2018-04-25 20,서울 용산구 ,용산구,111131,.004,.5,.024,.051,36,26
2018-04-25 21,서울 용산구 ,용산구,111131,.003,.6,.016,.061,36,26
2018-04-25 22,서울 용산구 ,용산구,111131,.003,.7,.007,.065,38,30
2018-04-25 23,서울 용산구 ,용산구,111131,.003,.6,.009,.056,36,31
2018-04-25 24,서울 용산구 ,용산구,111131,.003,.7,.002,.061,32,27
2018-04-26 01,서울 용산구 ,용산구,111131,.003,.7,.002,.06,34,27
2018-04-26 02,서울 용산구 ,용산구,111131,.003,.6,.002,.058,32,26
2018-04-26 03,서울 용산구 ,용산구,111131,.004,.8,.002,.058,33,29
2018-04-26 04,서울 용산구 ,용산구,111131,.003,.7,.002,.054,32,26
2018-04-26 05,서울 용산구 ,용산구,111131,.004,.7,.002,.052,30,24
2018-04-26 06,서울 용산구 ,용산구,111131,.004,.7,.002,.049,30,26
2018-04-26 07,서울 용산구 ,용산구,111131,.004,.6,.005,.044,30,23
2018-04-26 08,서울 용산구 ,용산구,111131,.006,.5,.008,.054,36,27
2018-04-26 09,서울 용산구 ,용산구,111131,.006,.6,.013,.053,41,30
2018-04-26 10,서울 용산구 ,용산구,111131,.004,.5,.027,.047,41,30
2018-04-26 11,서울 용산구 ,용산구,111131,.005,.5,.041,.044,40,27
2018-04-26 12,서울 용산구 ,용산구,111131,.004,.5,.04,.045,44,31
2018-04-26 13,서울 용산구 ,용산구,111131,.005,.5,.054,.04,48,38
2018-04-26 14,서울 용산구 ,용산구,111131,.004,.5,.072,.029,51,42
2018-04-26 15,서울 용산구 ,용산구,111131,.005,.5,.069,.033,52,44
2018-04-26 16,서울 용산구 ,용산구,111131,.004,.4,.064,.032,47,37
2018-04-26 17,서울 용산구 ,용산구,111131,.003,.4,.06,.027,35,29
2018-04-26 18,서울 용산구 ,용산구,111131,.005,.5,.047,.042,37,30
2018-04-26 19,서울 용산구 ,용산구,111131,.005,.5,.044,.043,53,43
2018-04-26 20,서울 용산구 ,용산구,111131,.004,.5,.043,.047,44,35
2018-04-26 21,서울 용산구 ,용산구,111131,.004,.6,.029,.058,47,36
2018-04-26 22,서울 용산구 ,용산구,111131,.004,.5,.022,.051,33,25
2018-04-26 23,서울 용산구 ,용산구,111131,.005,.5,.022,.047,27,21
2018-04-26 24,서울 용산구 ,용산구,111131,.004,.6,.011,.057,27,22
2018-04-27 01,서울 용산구 ,용산구,111131,.004,.5,.011,.052,31,25
2018-04-27 02,서울 용산구 ,용산구,111131,.005,.5,.02,.041,32,27
2018-04-27 03,서울 용산구 ,용산구,111131,.004,.4,.023,.029,34,32
2018-04-27 04,서울 용산구 ,용산구,111131,.005,.4,.022,.03,32,30
2018-04-27 05,서울 용산구 ,용산구,111131,.004,.4,.021,.027,34,34
2018-04-27 06,서울 용산구 ,용산구,111131,.005,.4,.021,.027,36,36
2018-04-27 07,서울 용산구 ,용산구,111131,.004,.5,.011,.036,34,30
2018-04-27 08,서울 용산구 ,용산구,111131,.005,.4,.022,.039,27,25
2018-04-27 09,서울 용산구 ,용산구,111131,.005,.4,.025,.04,31,27
2018-04-27 10,서울 용산구 ,용산구,111131,.005,.4,.028,.038,37,28
2018-04-27 11,서울 용산구 ,용산구,111131,.005,.5,.028,.045,46,33
2018-04-27 12,서울 용산구 ,용산구,111131,.005,.5,.039,.04,50,38
2018-04-27 13,서울 용산구 ,용산구,111131,.005,.5,.054,.031,51,39
2018-04-27 14,서울 용산구 ,용산구,111131,.005,.5,.068,.022,48,36
2018-04-27 15,서울 용산구 ,용산구,111131,.005,.5,.064,.032,49,38
2018-04-27 16,서울 용산구 ,용산구,111131,.004,.5,.073,.029,51,36
2018-04-27 17,서울 용산구 ,용산구,111131,.008,.5,.054,.055,64,49
2018-04-27 18,서울 용산구 ,용산구,111131,.011,.6,.05,.069,83,62
2018-04-27 19,서울 용산구 ,용산구,111131,.01,.7,.036,.077,92,69
2018-04-27 20,서울 용산구 ,용산구,111131,.008,.7,.024,.076,81,62
2018-04-27 21,서울 용산구 ,용산구,111131,.007,.7,.024,.071,70,55
2018-04-27 22,서울 용산구 ,용산구,111131,.007,.8,.014,.075,66,54
2018-04-27 23,서울 용산구 ,용산구,111131,.007,.8,.004,.078,83,68
2018-04-27 24,서울 용산구 ,용산구,111131,.006,.8,.006,.065,90,75
2018-04-28 01,서울 용산구 ,용산구,111131,.005,.7,.006,.059,90,76
2018-04-28 02,서울 용산구 ,용산구,111131,.004,.7,.012,.044,87,76
2018-04-28 03,서울 용산구 ,용산구,111131,.004,.7,.014,.039,86,77
2018-04-28 04,서울 용산구 ,용산구,111131,.004,.7,.008,.047,84,76
2018-04-28 05,서울 용산구 ,용산구,111131,.004,.6,.022,.031,78,67
2018-04-28 06,서울 용산구 ,용산구,111131,.005,.5,.021,.028,71,64
2018-04-28 07,서울 용산구 ,용산구,111131,.005,.5,.013,.029,73,65
2018-04-28 08,서울 용산구 ,용산구,111131,.006,.6,.014,.044,75,67
2018-04-28 09,서울 용산구 ,용산구,111131,.007,.6,.022,.045,87,74
2018-04-28 10,서울 용산구 ,용산구,111131,.007,.6,.03,.048,77,61
2018-04-28 11,서울 용산구 ,용산구,111131,.005,.4,.035,.045,55,39
2018-04-28 12,서울 용산구 ,용산구,111131,.004,.4,.047,.033,39,23
2018-04-28 13,서울 용산구 ,용산구,111131,.005,.4,.06,.027,37,23
2018-04-28 14,서울 용산구 ,용산구,111131,.004,.4,.059,.031,40,23
2018-04-28 15,서울 용산구 ,용산구,111131,.006,.5,.056,.029,38,21
2018-04-28 16,서울 용산구 ,용산구,111131,.004,.4,.052,.031,33,16
2018-04-28 17,서울 용산구 ,용산구,111131,.004,.3,.05,.03,24,11
2018-04-28 18,서울 용산구 ,용산구,111131,.005,.4,.048,.036,26,14
2018-04-28 19,서울 용산구 ,용산구,111131,.005,.4,.045,.042,39,20
2018-04-28 20,서울 용산구 ,용산구,111131,.004,.5,.034,.047,39,22
2018-04-28 21,서울 용산구 ,용산구,111131,.004,.5,.028,.05,37,20
2018-04-28 22,서울 용산구 ,용산구,111131,.003,.4,.038,.038,36,22
2018-04-28 23,서울 용산구 ,용산구,111131,.003,.4,.037,.041,35,25
2018-04-28 24,서울 용산구 ,용산구,111131,.003,.4,.041,.03,38,23
2018-04-29 01,서울 용산구 ,용산구,111131,.004,.6,.021,.051,43,27
2018-04-29 02,서울 용산구 ,용산구,111131,.004,.6,.013,.051,51,31
2018-04-29 03,서울 용산구 ,용산구,111131,.004,.6,.016,.045,53,35
2018-04-29 04,서울 용산구 ,용산구,111131,.004,.6,.011,.047,48,31
2018-04-29 05,서울 용산구 ,용산구,111131,.003,.6,.003,.055,38,25
2018-04-29 06,서울 용산구 ,용산구,111131,.003,.7,.002,.05,32,23
2018-04-29 07,서울 용산구 ,용산구,111131,.003,.6,.005,.047,36,25
2018-04-29 08,서울 용산구 ,용산구,111131,.004,.6,.01,.044,33,21
2018-04-29 09,서울 용산구 ,용산구,111131,.004,.6,.026,.04,43,27
2018-04-29 10,서울 용산구 ,용산구,111131,.006,.5,.039,.036,39,22
2018-04-29 11,서울 용산구 ,용산구,111131,.009,.5,.044,.035,40,26
2018-04-29 12,서울 용산구 ,용산구,111131,.009,.4,.056,.032,46,23
2018-04-29 13,서울 용산구 ,용산구,111131,.01,.4,.075,.024,54,30
2018-04-29 14,서울 용산구 ,용산구,111131,.006,.5,.083,.023,54,35
2018-04-29 15,서울 용산구 ,용산구,111131,.005,.5,.084,.027,56,38
2018-04-29 16,서울 용산구 ,용산구,111131,.004,.5,.09,.023,54,38
